Doc,Emotions,Topics
N1355,sadness,environment
N1355,sadness,crime
N1355,sadness,politics
N1355,sadness,entertainment
N1355,sadness,education
N1355,neutral,technology
N1355,neutral,environment
N1355,neutral,crime
N1355,neutral,politics
N1355,neutral,entertainment
N1355,neutral,education
N1356,anger,environment
N1356,anger,politics
N1356,anger,crime
N1356,anger,entertainment
N1356,anger,money
N1356,neutral,environment
N1356,neutral,politics
N1356,neutral,crime
N1356,neutral,entertainment
N1356,neutral,money
N1357,surprise,environment
N1357,surprise,entertainment
N1357,surprise,money
N1357,surprise,education
N1357,joy,environment
N1357,joy,entertainment
N1357,joy,money
N1357,joy,education
N1357,neutral,environment
N1357,neutral,entertainment
N1357,neutral,money
N1357,neutral,education
N1358,sadness,environment
N1358,sadness,entertainment
N1358,sadness,education
N1358,sadness,health
N1358,joy,environment
N1358,joy,entertainment
N1358,joy,education
N1358,joy,health
N1358,neutral,environment
N1358,neutral,entertainment
N1358,neutral,education
N1358,neutral,health
N1359,sadness,technology
N1359,sadness,environment
N1359,sadness,entertainment
N1359,sadness,education
N1359,sadness,money
N1359,fear,technology
N1359,fear,environment
N1359,fear,entertainment
N1359,fear,education
N1359,fear,money
N1359,neutral,technology
N1359,neutral,environment
N1359,neutral,entertainment
N1359,neutral,education
N1359,neutral,money
N1360,sadness,politics
N1360,sadness,crime
N1360,sadness,environment
N1360,sadness,entertainment
N1360,sadness,education
N1360,neutral,politics
N1360,neutral,crime
N1360,neutral,environment
N1360,neutral,entertainment
N1360,neutral,education
N1361,sadness,environment
N1361,sadness,crime
N1361,sadness,politics
N1361,sadness,health
N1361,sadness,entertainment
N1361,sadness,education
N1361,sadness,money
N1361,neutral,environment
N1361,neutral,crime
N1361,neutral,politics
N1361,neutral,health
N1361,neutral,entertainment
N1361,neutral,education
N1361,neutral,money
N1362,anger,technology
N1362,anger,environment
N1362,anger,politics
N1362,anger,crime
N1362,anger,entertainment
N1362,anger,money
N1362,neutral,technology
N1362,neutral,environment
N1362,neutral,politics
N1362,neutral,crime
N1362,neutral,entertainment
N1362,neutral,money
N1363,anger,education
N1363,anger,entertainment
N1363,anger,money
N1363,anger,environment
N1363,surprise,education
N1363,surprise,entertainment
N1363,surprise,money
N1363,surprise,environment
N1363,neutral,education
N1363,neutral,entertainment
N1363,neutral,money
N1363,neutral,environment
N1363,joy,education
N1363,joy,entertainment
N1363,joy,money
N1363,joy,environment
N1364,anger,technology
N1364,anger,environment
N1364,anger,politics
N1364,anger,crime
N1364,anger,entertainment
N1364,anger,education
N1364,fear,technology
N1364,fear,environment
N1364,fear,politics
N1364,fear,crime
N1364,fear,entertainment
N1364,fear,education
N1364,sadness,technology
N1364,sadness,environment
N1364,sadness,politics
N1364,sadness,crime
N1364,sadness,entertainment
N1364,sadness,education
N1364,neutral,technology
N1364,neutral,environment
N1364,neutral,politics
N1364,neutral,crime
N1364,neutral,entertainment
N1364,neutral,education
N1365,neutral,environment
N1365,neutral,entertainment
N1365,neutral,money
N1365,neutral,health
N1366,neutral,environment
N1366,neutral,entertainment
N1366,neutral,education
N1366,neutral,crime
N1367,neutral,crime
N1367,neutral,entertainment
N1367,neutral,environment
N1368,anger,technology
N1368,anger,politics
N1368,anger,environment
N1368,anger,crime
N1368,anger,health
N1368,anger,entertainment
N1368,anger,money
N1368,neutral,technology
N1368,neutral,politics
N1368,neutral,environment
N1368,neutral,crime
N1368,neutral,health
N1368,neutral,entertainment
N1368,neutral,money
N1369,disgust,environment
N1369,disgust,politics
N1369,disgust,crime
N1369,disgust,health
N1369,disgust,entertainment
N1369,disgust,education
N1369,neutral,environment
N1369,neutral,politics
N1369,neutral,crime
N1369,neutral,health
N1369,neutral,entertainment
N1369,neutral,education
N1370,disgust,technology
N1370,disgust,environment
N1370,disgust,crime
N1370,disgust,entertainment
N1370,disgust,education
N1370,neutral,technology
N1370,neutral,environment
N1370,neutral,crime
N1370,neutral,entertainment
N1370,neutral,education
N1371,fear,technology
N1371,fear,politics
N1371,fear,environment
N1371,fear,health
N1371,fear,entertainment
N1371,fear,money
N1371,neutral,technology
N1371,neutral,politics
N1371,neutral,environment
N1371,neutral,health
N1371,neutral,entertainment
N1371,neutral,money
N1372,sadness,sports
N1372,sadness,technology
N1372,sadness,crime
N1372,sadness,environment
N1372,sadness,health
N1372,sadness,entertainment
N1372,sadness,education
N1372,sadness,money
N1372,joy,sports
N1372,joy,technology
N1372,joy,crime
N1372,joy,environment
N1372,joy,health
N1372,joy,entertainment
N1372,joy,education
N1372,joy,money
N1372,neutral,sports
N1372,neutral,technology
N1372,neutral,crime
N1372,neutral,environment
N1372,neutral,health
N1372,neutral,entertainment
N1372,neutral,education
N1372,neutral,money
N1373,anger,environment
N1373,anger,entertainment
N1373,anger,sports
N1373,sadness,environment
N1373,sadness,entertainment
N1373,sadness,sports
N1373,neutral,environment
N1373,neutral,entertainment
N1373,neutral,sports
N1374,sadness,technology
N1374,sadness,environment
N1374,sadness,crime
N1374,sadness,entertainment
N1374,sadness,money
N1374,neutral,technology
N1374,neutral,environment
N1374,neutral,crime
N1374,neutral,entertainment
N1374,neutral,money
N1375,fear,environment
N1375,fear,entertainment
N1375,fear,money
N1375,fear,technology
N1375,neutral,environment
N1375,neutral,entertainment
N1375,neutral,money
N1375,neutral,technology
N1376,neutral,technology
N1376,neutral,environment
N1376,neutral,politics
N1376,neutral,entertainment
N1376,neutral,money
N1377,anger,technology
N1377,anger,environment
N1377,anger,politics
N1377,anger,entertainment
N1377,anger,education
N1377,anger,money
N1377,sadness,technology
N1377,sadness,environment
N1377,sadness,politics
N1377,sadness,entertainment
N1377,sadness,education
N1377,sadness,money
N1377,neutral,technology
N1377,neutral,environment
N1377,neutral,politics
N1377,neutral,entertainment
N1377,neutral,education
N1377,neutral,money
N1378,sadness,environment
N1378,sadness,entertainment
N1378,sadness,crime
N1378,sadness,health
N1378,neutral,environment
N1378,neutral,entertainment
N1378,neutral,crime
N1378,neutral,health
N1379,anger,technology
N1379,anger,environment
N1379,anger,politics
N1379,anger,entertainment
N1379,anger,money
N1379,joy,technology
N1379,joy,environment
N1379,joy,politics
N1379,joy,entertainment
N1379,joy,money
N1379,neutral,technology
N1379,neutral,environment
N1379,neutral,politics
N1379,neutral,entertainment
N1379,neutral,money
N1380,neutral,sports
N1380,neutral,crime
N1380,neutral,environment
N1380,neutral,entertainment
N1380,neutral,money
N1381,sadness,environment
N1381,sadness,entertainment
N1381,sadness,money
N1381,sadness,technology
N1381,neutral,environment
N1381,neutral,entertainment
N1381,neutral,money
N1381,neutral,technology
N1382,disgust,sports
N1382,disgust,technology
N1382,disgust,environment
N1382,disgust,crime
N1382,disgust,entertainment
N1382,disgust,money
N1382,neutral,sports
N1382,neutral,technology
N1382,neutral,environment
N1382,neutral,crime
N1382,neutral,entertainment
N1382,neutral,money
N1383,sadness,technology
N1383,sadness,environment
N1383,sadness,entertainment
N1383,sadness,education
N1383,sadness,money
N1383,neutral,technology
N1383,neutral,environment
N1383,neutral,entertainment
N1383,neutral,education
N1383,neutral,money
N1384,sadness,technology
N1384,sadness,environment
N1384,sadness,crime
N1384,sadness,entertainment
N1384,sadness,money
N1384,neutral,technology
N1384,neutral,environment
N1384,neutral,crime
N1384,neutral,entertainment
N1384,neutral,money
N1385,fear,technology
N1385,fear,environment
N1385,fear,crime
N1385,fear,politics
N1385,fear,entertainment
N1385,fear,money
N1385,sadness,technology
N1385,sadness,environment
N1385,sadness,crime
N1385,sadness,politics
N1385,sadness,entertainment
N1385,sadness,money
N1385,joy,technology
N1385,joy,environment
N1385,joy,crime
N1385,joy,politics
N1385,joy,entertainment
N1385,joy,money
N1385,neutral,technology
N1385,neutral,environment
N1385,neutral,crime
N1385,neutral,politics
N1385,neutral,entertainment
N1385,neutral,money
N1386,sadness,technology
N1386,sadness,crime
N1386,sadness,environment
N1386,sadness,entertainment
N1386,sadness,education
N1386,sadness,money
N1386,fear,technology
N1386,fear,crime
N1386,fear,environment
N1386,fear,entertainment
N1386,fear,education
N1386,fear,money
N1386,neutral,technology
N1386,neutral,crime
N1386,neutral,environment
N1386,neutral,entertainment
N1386,neutral,education
N1386,neutral,money
N1387,fear,crime
N1387,fear,environment
N1387,fear,health
N1387,fear,entertainment
N1387,fear,education
N1387,neutral,crime
N1387,neutral,environment
N1387,neutral,health
N1387,neutral,entertainment
N1387,neutral,education
N1388,fear,technology
N1388,fear,environment
N1388,fear,politics
N1388,fear,crime
N1388,fear,entertainment
N1388,fear,money
N1388,neutral,technology
N1388,neutral,environment
N1388,neutral,politics
N1388,neutral,crime
N1388,neutral,entertainment
N1388,neutral,money
N1389,sadness,technology
N1389,sadness,environment
N1389,sadness,politics
N1389,sadness,entertainment
N1389,sadness,money
N1389,neutral,technology
N1389,neutral,environment
N1389,neutral,politics
N1389,neutral,entertainment
N1389,neutral,money
N1390,sadness,environment
N1390,sadness,crime
N1390,sadness,politics
N1390,sadness,entertainment
N1390,sadness,education
N1390,sadness,money
N1390,neutral,environment
N1390,neutral,crime
N1390,neutral,politics
N1390,neutral,entertainment
N1390,neutral,education
N1390,neutral,money
N1391,joy,sports
N1391,joy,technology
N1391,joy,environment
N1391,joy,health
N1391,joy,entertainment
N1391,joy,money
N1391,neutral,sports
N1391,neutral,technology
N1391,neutral,environment
N1391,neutral,health
N1391,neutral,entertainment
N1391,neutral,money
N1392,fear,sports
N1392,fear,technology
N1392,fear,environment
N1392,fear,politics
N1392,fear,crime
N1392,fear,entertainment
N1392,fear,education
N1392,fear,money
N1392,neutral,sports
N1392,neutral,technology
N1392,neutral,environment
N1392,neutral,politics
N1392,neutral,crime
N1392,neutral,entertainment
N1392,neutral,education
N1392,neutral,money
N1393,neutral,technology
N1393,neutral,politics
N1393,neutral,crime
N1393,neutral,environment
N1393,neutral,entertainment
N1393,neutral,money
N1394,sadness,sports
N1394,sadness,technology
N1394,sadness,environment
N1394,sadness,politics
N1394,sadness,crime
N1394,sadness,health
N1394,sadness,entertainment
N1394,sadness,money
N1394,neutral,sports
N1394,neutral,technology
N1394,neutral,environment
N1394,neutral,politics
N1394,neutral,crime
N1394,neutral,health
N1394,neutral,entertainment
N1394,neutral,money
N1395,neutral,sports
N1395,neutral,technology
N1395,neutral,environment
N1395,neutral,crime
N1395,neutral,entertainment
N1396,anger,technology
N1396,anger,environment
N1396,anger,politics
N1396,anger,crime
N1396,anger,entertainment
N1396,anger,money
N1396,sadness,technology
N1396,sadness,environment
N1396,sadness,politics
N1396,sadness,crime
N1396,sadness,entertainment
N1396,sadness,money
N1396,neutral,technology
N1396,neutral,environment
N1396,neutral,politics
N1396,neutral,crime
N1396,neutral,entertainment
N1396,neutral,money
N1397,sadness,technology
N1397,sadness,environment
N1397,sadness,crime
N1397,sadness,entertainment
N1397,sadness,education
N1397,sadness,money
N1397,neutral,technology
N1397,neutral,environment
N1397,neutral,crime
N1397,neutral,entertainment
N1397,neutral,education
N1397,neutral,money
N1398,anger,sports
N1398,anger,technology
N1398,anger,environment
N1398,anger,entertainment
N1398,anger,money
N1398,neutral,sports
N1398,neutral,technology
N1398,neutral,environment
N1398,neutral,entertainment
N1398,neutral,money
N1399,disgust,technology
N1399,disgust,environment
N1399,disgust,crime
N1399,disgust,entertainment
N1399,disgust,money
N1399,neutral,technology
N1399,neutral,environment
N1399,neutral,crime
N1399,neutral,entertainment
N1399,neutral,money
N1400,disgust,technology
N1400,disgust,crime
N1400,disgust,environment
N1400,disgust,politics
N1400,disgust,health
N1400,disgust,entertainment
N1400,disgust,money
N1400,anger,technology
N1400,anger,crime
N1400,anger,environment
N1400,anger,politics
N1400,anger,health
N1400,anger,entertainment
N1400,anger,money
N1400,fear,technology
N1400,fear,crime
N1400,fear,environment
N1400,fear,politics
N1400,fear,health
N1400,fear,entertainment
N1400,fear,money
N1400,neutral,technology
N1400,neutral,crime
N1400,neutral,environment
N1400,neutral,politics
N1400,neutral,health
N1400,neutral,entertainment
N1400,neutral,money
N1401,anger,technology
N1401,anger,environment
N1401,anger,politics
N1401,anger,crime
N1401,anger,entertainment
N1401,surprise,technology
N1401,surprise,environment
N1401,surprise,politics
N1401,surprise,crime
N1401,surprise,entertainment
N1401,neutral,technology
N1401,neutral,environment
N1401,neutral,politics
N1401,neutral,crime
N1401,neutral,entertainment
N1402,neutral,sports
N1402,neutral,technology
N1402,neutral,environment
N1402,neutral,crime
N1402,neutral,entertainment
N1402,neutral,education
N1402,neutral,money
N1403,disgust,environment
N1403,disgust,entertainment
N1403,disgust,crime
N1403,disgust,technology
N1403,sadness,environment
N1403,sadness,entertainment
N1403,sadness,crime
N1403,sadness,technology
N1403,surprise,environment
N1403,surprise,entertainment
N1403,surprise,crime
N1403,surprise,technology
N1403,neutral,environment
N1403,neutral,entertainment
N1403,neutral,crime
N1403,neutral,technology
N1403,anger,environment
N1403,anger,entertainment
N1403,anger,crime
N1403,anger,technology
N1404,anger,technology
N1404,anger,environment
N1404,anger,politics
N1404,anger,health
N1404,anger,entertainment
N1404,anger,money
N1404,fear,technology
N1404,fear,environment
N1404,fear,politics
N1404,fear,health
N1404,fear,entertainment
N1404,fear,money
N1404,neutral,technology
N1404,neutral,environment
N1404,neutral,politics
N1404,neutral,health
N1404,neutral,entertainment
N1404,neutral,money
N1405,disgust,technology
N1405,disgust,environment
N1405,disgust,crime
N1405,disgust,entertainment
N1405,disgust,money
N1405,neutral,technology
N1405,neutral,environment
N1405,neutral,crime
N1405,neutral,entertainment
N1405,neutral,money
N1406,sadness,environment
N1406,sadness,entertainment
N1406,sadness,money
N1406,sadness,technology
N1406,surprise,environment
N1406,surprise,entertainment
N1406,surprise,money
N1406,surprise,technology
N1406,neutral,environment
N1406,neutral,entertainment
N1406,neutral,money
N1406,neutral,technology
N1407,anger,technology
N1407,anger,environment
N1407,anger,crime
N1407,anger,health
N1407,anger,entertainment
N1407,anger,money
N1407,fear,technology
N1407,fear,environment
N1407,fear,crime
N1407,fear,health
N1407,fear,entertainment
N1407,fear,money
N1407,neutral,technology
N1407,neutral,environment
N1407,neutral,crime
N1407,neutral,health
N1407,neutral,entertainment
N1407,neutral,money
N1408,neutral,technology
N1408,neutral,environment
N1408,neutral,politics
N1408,neutral,health
N1408,neutral,entertainment
